[ Kenpai ],7435,97.77,47338,33,798,1417
Zanik,7434,97.34,78865,69,1364,1736
Shachi,7434,98.82,86598,34,864,1553
Empax,7434,99.04,61253,63,882,863
RedLight748,7433,97.77,89426,54,995,676
sakuraskip,7433,96.73,7955,4,81,81
Sly,7433,99.11,79429,446,3082,1066
Gloss,7433,98.11,49675,26,485,636
Wonderful Shiro,7432,98.62,94355,18,340,924
gulp,7431,99.04,51914,59,688,1008
-DECA-,7430,98.95,47031,94,1066,787
-Dust,7430,99.37,45739,58,758,840
Nines,7428,97.20,44817,69,941,1112
xPoison,7428,98.46,90745,14,526,701
_Kuroni_,7428,99.21,29590,47,310,440
Sn0rY,7427,98.88,141887,71,890,771
jhoo902,7427,97.05,65668,19,423,484
SH1FT008,7427,98.16,57055,31,435,682
NikaidouShiro,7427,94.88,70414,10,382,751
Perando,7427,98.24,46869,7,207,563
BeautifulKisa,7426,98.63,38370,132,1759,1345
GooGarog,7426,99.20,91959,76,1208,1071
AOS,7426,98.70,93721,44,786,974
Margo,7426,98.38,58359,13,400,624
reflexbeast,7426,97.63,41178,38,582,852
Spells,7426,98.56,53896,14,488,775
Dim0ND,7425,98.28,78235,231,651,627
AshufiriyA,7425,98.58,68473,35,1057,1185
Phazyy,7425,98.30,73418,28,549,1010
Buddy,7425,97.55,58243,68,802,1017
Cookieji-,7424,98.90,39434,86,936,1712
EnterYourName,7424,98.39,111294,104,2941,3204
Croa,7424,96.64,30717,42,467,1363
Wuab,7424,97.91,64539,32,552,1007
Rusik_KZ,7424,98.02,49351,16,434,835
Best,7423,99.02,40370,24,771,918
Daycore,7422,98.56,74823,243,1332,784
Brummen,7422,98.45,103184,43,695,653
Terton,7422,96.36,35397,198,1048,1540
yLuukzG0D,7422,98.99,33854,51,542,618
DmtMirai,7422,98.45,64706,23,1016,1005
Nyrhiade,7421,99.24,184945,234,1250,1203
Vextte,7421,99.09,57776,56,677,1180
[ XiO ],7421,97.86,66233,47,451,394
Roro Rosset,7421,99.63,113682,7126,1800,279
Tutkaa,7421,97.46,54525,7,136,358
Randomguruz,7421,98.68,38205,0,382,272
Bubba,7420,98.65,115390,250,2190,341
Nogar,7420,98.38,41610,0,572,869
0e4ef622,7419,99.37,39375,36,418,1043
neuro,7419,99.59,52050,912,413,344
oltex,7419,98.80,25022,54,716,1043
Mashallah,7418,99.06,59609,123,1439,1464
Nagata,7418,98.91,77418,37,754,1623
Shibi,7418,98.88,68538,149,992,1111
Lewty,7418,98.83,60158,30,736,732
Strelitzia,7418,99.38,77503,302,1199,1046
Rachel-,7417,97.95,43521,41,551,494
Chupalika,7417,99.30,74114,199,713,1719
Player5560,7417,98.90,69261,99,1049,976
notwinning,7417,98.75,48854,4,376,953
Vatiii x3,7417,99.26,63461,66,884,1079
flansl,7417,95.84,77620,34,749,734
AnzewVix,7417,98.07,50607,22,511,697
Junichibro314,7416,99.21,49501,946,1267,2441
DuckSugoi,7416,96.42,56279,17,383,566
YuaKKuma,7415,99.34,150753,1271,5422,626
Alice Pi,7415,98.88,58458,79,455,873
DomaN,7415,98.12,39015,69,715,543
Jacky OuO,7415,98.58,85571,82,1047,1164
Seven,7414,99.65,67787,883,1663,1649
Lusory,7413,97.66,3319,4,93,292
iTzAshraf,7413,97.12,55239,92,417,654
tSUNdereSLAYER,7413,96.11,53452,14,351,650
HesuTeia,7413,98.63,68259,240,3593,2206
Wild elf,7413,98.21,64731,132,1060,1174
Northstar,7412,98.32,51207,34,685,1499
Zolicci,7412,98.12,97803,6,528,922
HellRetard,7412,98.80,41129,123,727,659
Suzutsuki-,7412,98.99,99271,300,1897,746
My Accuracy Sucks,7412,98.79,41777,110,1130,111
Jiquee,7412,98.49,58271,45,668,749
Tae,7411,97.69,64618,97,1024,704
Wykui,7411,98.00,64475,82,1784,174
Ryias,7411,96.53,20242,33,624,1169
Araragi Karen,7411,99.35,66555,203,1618,1920
bye idiot,7411,98.02,51777,2,255,734
prettyfox2015,7411,97.90,45481,46,160,278
Deyvien,7411,99.04,50078,83,823,2207
SoSoul,7411,96.34,89739,127,980,1406
Aoru-,7410,99.29,92314,37,587,1448
[ kuma ],7410,98.43,56681,36,1194,503
Haru Hikigaya,7410,99.16,37494,35,551,1038
Shihotori,7409,98.52,61330,36,673,528
_BigBoss_,7409,97.69,62978,10,207,293
THANK OSU,7408,98.66,33751,16,401,632
[Mik3lcWl],7408,98.90,51273,193,1105,1300
Hny,7407,98.70,51419,24,471,758
st0nebull,7407,99.22,79718,14,284,569
Matsuyo,7405,97.04,142455,58,872,963
Seer,7405,96.82,33431,88,205,447
minelolpride,7404,98.80,28813,126,703,746
Neeflez,7404,97.45,77599,10,472,868
Tunail,7403,99.37,70261,177,1200,1014
toka is gay,7403,96.98,6612,3,78,130
MyScoreSucks,7403,98.70,47730,140,1671,1874
esperr,7402,98.70,99202,97,357,231
Dupamin,7402,98.85,61724,47,522,1995
Shyfrit,7402,98.08,39485,0,512,467
Poulbleu,7401,97.54,49587,0,356,773
Noshii,7401,98.65,39388,20,755,1125
Vrael,7401,98.55,60718,6,66,94
Ceiza,7400,98.62,70958,185,1278,1284
Cotton,7400,97.66,55008,38,395,478
Shaggy Blanco,7400,96.78,97205,25,566,992
yuuchao,7400,99.76,187160,1938,756,132
MrPiingu,7400,98.73,76686,41,397,521
Magnus599,7399,96.80,60445,12,361,613
WalkingDivan4Ik,7399,98.42,49002,63,1052,3012
Jabba,7399,99.52,101765,173,980,1171
SpitsLife,7399,98.97,111633,686,2378,1879
shamisenko,7398,98.09,38048,75,1225,282
McNonal,7398,98.89,38016,66,416,717
RoseBatty,7398,97.40,66669,21,560,559
Nightshiftt,7398,98.04,42829,30,298,476
Nemis,7398,98.76,156097,313,735,650
Icsia,7398,98.22,159661,440,3584,691
Mikoto,7397,99.36,99971,2254,3884,8
My Angel Gordon,7397,98.68,122146,20,954,1680
koki6,7396,98.89,60925,86,919,310
blindmodz,7396,98.61,87004,58,2281,1790
Edvio,7396,99.40,98362,161,911,675
Freinzy,7396,97.41,30027,27,503,415
Levaslater,7396,99.19,21160,34,864,504
jon_chan,7395,98.89,49995,73,541,665
-Sphere-,7395,98.89,67805,26,670,1272
minusMiku,7395,98.16,36013,20,456,729
Megalomaniac,7395,97.65,65428,3,734,469
LaZZyPenGUiN,7394,98.18,65648,48,573,497
Tilley,7394,99.23,59212,45,1020,1601
downturned,7394,98.68,60743,100,705,572
Burrito,7393,99.45,6722,20,62,147
myt,7393,96.07,80481,60,665,1148
[ birtHHaru ],7393,98.91,42855,25,444,464
Jordan,7393,98.72,139758,575,3052,1806
Ambroz,7393,98.44,42607,82,612,538
Abbe,7392,98.87,63229,24,667,1074
ayauchida,7392,97.22,51732,35,747,1029
Rhythm_X,7392,98.78,92323,22,777,1046
Crooki,7392,99.23,48402,26,555,879
LIQR,7392,97.45,78396,72,523,754
bro_b,7392,96.78,37581,83,640,988
Noxern,7392,98.23,52339,18,357,778
ExImperia,7391,98.57,47908,29,413,408
Joep,7391,97.75,60365,13,1138,1332
Mechanic,7390,97.89,41046,36,330,502
N_uP,7389,98.05,43092,9,310,401
John the Dog,7388,99.30,49464,45,598,556
Hakumo Ai,7388,98.87,100651,127,1966,2803
yummy pillow,7387,98.56,49244,4,55,59
LikeNeverBefore,7387,99.10,81972,28,496,612
kittenrequiem,7387,98.85,90776,112,884,2080
Koze Madrat,7387,98.36,96484,77,450,627
[ raito ],7386,99.42,82618,74,1020,910
2127,7386,99.23,51857,136,685,930
Nesnen,7386,98.64,63261,128,1186,1292
Ritokoi,7386,95.60,90167,6,352,443
floppu-desu,7385,95.37,49714,24,223,232
Rookie,7385,98.61,79688,83,1062,1294
imreallyodd,7385,96.77,30670,75,462,684
ZBUKU,7385,98.43,62430,172,1056,786
IlyaFlint,7385,95.37,45364,6,266,538
BadWolfi,7385,99.04,22733,293,1588,2206
Revz,7385,98.91,54265,45,564,551
Itou,7384,95.42,61430,5,146,432
Wilsiaii,7384,98.95,36832,48,803,1364
DarkHLC,7384,98.86,28712,30,470,435
v6842951370,7382,97.61,200057,201,2654,1286
SodaCatz,7382,99.08,95372,411,2479,520
B3A5T-,7381,98.60,38485,34,815,509
Shakuzen,7381,99.35,74477,113,959,1131
aahoff,7381,97.38,46963,11,191,694
- PirateLoli -,7381,95.92,32098,61,636,843
Tisgeh,7381,98.20,56794,20,607,945
LZStorm,7380,98.04,44507,38,1481,746
treatcute,7380,98.91,73209,96,2065,1515
Surume Kotyan,7380,98.50,25878,54,637,1643
Crimson Dragon,7380,99.18,75623,98,1170,1246
Ramius,7380,98.63,75758,67,1062,481
Santix,7380,98.21,42784,133,1188,2993
chrisny,7379,98.22,137952,132,2245,3213
Ruslan_gamer,7379,96.70,45954,21,460,762
Wixonater,7379,98.52,54382,11,310,478
FA Q,7378,98.02,76010,36,1034,1223
- Fini -,7378,98.16,82556,17,746,1649
DonnieGG,7378,98.82,40891,26,301,703
senuy,7377,97.10,153828,12,713,1458
Katoru,7377,98.89,36840,20,786,652
Eliaasi,7377,97.22,61702,63,522,277
BlackShark,7377,98.41,70912,75,1066,2053
shxde,7377,97.32,86913,3,326,1007
HoujuuNue,7377,97.99,51725,35,665,581
MarkGS,7377,95.66,38090,8,321,593
Ishkiz,7377,99.23,106505,1401,2824,2166
moliinken,7376,96.88,42712,22,343,552
Chromatic,7376,99.23,25202,55,568,549
android,7376,98.95,59358,20,355,198
Jamker,7375,99.09,61380,217,1322,1236
Walshy,7375,99.27,62973,851,1522,1906
Wikki,7375,99.52,23733,66,540,771
Rockyy,7375,97.75,20120,25,411,846
Underaged,7374,98.47,39250,17,466,558
HatsuseSuika,7374,98.92,26880,42,756,650
Hexical,7374,98.32,40744,4,230,812
Coyri,7374,99.26,85866,528,1464,768
[ Choas ],7374,98.57,3564,15,93,118
noslied001,7373,98.21,34905,104,724,683
vick,7373,99.18,70705,179,1039,690
Rafahel,7373,97.88,76633,44,526,899
Serah,7372,99.43,39922,212,769,405
nf_nl,7372,99.02,68861,189,1691,609
PoZZZytywny,7371,98.30,58748,26,804,627
Saunamaisteri,7371,99.24,68038,116,1262,1800
Condyle,7371,99.25,99793,77,811,1548
Kumano,7371,98.90,82731,213,1678,444
Mami Tomoe Magi,7370,96.89,57974,12,356,449
pututu,7370,97.87,73569,8,248,602
mupmip,7370,96.96,57905,11,517,865
voidd,7370,97.24,95368,257,688,410
-Shirou-,7369,98.10,103225,72,508,667
wuwedver,7369,97.98,63386,57,677,768
Wuffles,7369,98.86,31483,66,1345,1326
demisemiquaver,7368,98.77,38989,140,1139,1592
echo -,7368,99.18,68782,33,1853,2116
OneShotFox,7368,98.18,44320,31,509,942
LoliFow,7367,98.96,78001,53,592,819
Xiaoh,7367,98.54,49769,52,575,526
redbaby,7367,98.01,62836,170,413,632
jpg,7366,98.37,62343,44,509,725
crippletoytl,7366,99.49,120101,1867,2046,2232
Icicle Fall,7366,98.01,120511,165,1182,1347
[DarkKirito],7366,98.65,23623,53,1059,1117
Lumision,7365,98.73,65272,37,795,1481
Cawfee,7365,97.45,94531,39,676,982
Redphoenix406,7365,99.03,57619,20,812,1156
Stein,7365,99.33,90258,69,862,602
Basse,7365,97.21,48857,16,471,510
Yutha-,7364,98.13,23470,27,517,555
Wynner,7364,98.99,84095,38,675,754
Kamusta,7364,99.07,71366,29,383,1094
xelo ns,7364,98.80,89232,306,3434,752
rinuu,7364,98.67,37628,57,589,567
THeFox315,7363,98.14,36877,20,558,1203
Lolivery,7363,98.96,88034,91,1378,893
Lileepia,7363,98.35,113068,83,1165,1322
-Garrick,7362,97.62,106902,55,1003,779
Cafenoo,7362,97.87,53834,56,919,739
The_Herobrine,7361,98.41,137291,130,1277,980
Leoo,7361,99.21,68434,30,951,405
Reinaru,7360,99.28,57111,92,978,1650
Jellyy,7360,99.11,66165,37,887,856
XaooN,7360,99.07,37830,56,1179,429
oraaanges,7360,99.12,36198,107,1061,1050
EhaGluTinous,7359,97.75,49921,40,629,382
Asterix-,7359,97.02,99923,16,803,798
Dawne,7359,96.84,63488,75,395,617
Miunity,7359,97.46,51552,8,160,397
Endu,7358,98.88,72374,42,762,1617
Nehi,7358,97.62,43466,21,597,1011
zecq,7357,99.44,43459,83,655,1171
ffstar,7357,99.12,81860,50,1168,1230
-Sizzle-,7357,97.82,49881,365,1371,1452
Enrix,7357,98.81,30399,70,455,441
Jaime,7357,98.42,61975,32,479,717
Sk1t4,7357,98.97,71548,62,1058,271
BertGry,7356,95.23,49306,34,1166,1303
Fl0master1337,7356,99.38,50891,437,1815,611
pugsarecute22,7356,98.64,42062,29,363,951
Yushka,7355,99.24,66546,168,604,1206
Takamin,7355,97.78,58439,28,980,990
Nooderu,7355,98.90,152129,409,2576,2768
408,7355,98.48,55997,136,1453,603
Shikyoga Kira,7355,98.19,86896,8,505,500
Zarden_Curtis,7354,99.55,53362,511,948,1352
Rektygon,7354,98.56,53855,2,23,15
Alan-,7354,98.69,47043,122,856,1627
Kennen,7354,97.80,55658,20,755,745
dembundun,7353,99.30,75580,72,768,654
phant0mm,7352,98.52,74761,90,1439,1522
ObviousBBQ,7352,99.11,38523,119,1028,1084
vrnl,7352,97.38,125174,484,2167,4034
Coolgav,7352,98.54,75065,76,1247,1844
Rasim,7351,98.30,41336,2,895,1675
[- Wolfy -],7351,99.21,51753,104,491,954
FreakyCat,7350,98.71,31564,18,652,711
Dralpaca,7350,97.98,59901,76,767,1094
Disneyvacation,7350,99.02,43754,136,942,1699
Sanko,7349,99.17,100502,66,819,707
HandyRap,7349,98.58,8982,26,540,379
Nemesis1925,7349,98.96,41081,52,900,1114
jtpetino,7349,99.11,65132,56,701,1172
Mizuni,7349,97.23,32562,22,555,1255
alert,7349,96.01,35051,36,804,933
Stajlsu,7349,98.57,181005,111,1177,1366
Duck Wings,7349,98.59,12630,41,448,317
ItsShanow,7348,91.67,78693,4,180,358
Ancereal,7348,97.94,72526,44,499,422
Linckey,7348,99.46,80266,111,1266,403
Kirizoru,7347,99.01,145072,199,2001,1861
Cookie ai Ushio,7347,98.66,28049,42,422,538
rockstarrzz,7347,99.14,107068,2675,16819,673
FaithInOsu,7346,98.11,55625,27,561,911
Captain,7346,99.75,55935,290,849,591
adioni,7346,99.08,93413,236,1924,2113
sezamz,7346,98.44,38503,9,308,641
TheBlank,7346,98.84,65884,34,783,619
Gyuunyu,7346,98.82,100464,117,1142,532
[ MILK_Jiang],7345,99.33,78148,131,1229,1441
Acryllic,7345,97.21,34874,21,492,833
Dantamotae,7345,98.83,5580,2,151,356
Luisiho,7345,98.99,44996,114,1252,1007
Normin00,7344,99.00,45969,226,1761,1130
KII0,7344,98.36,81297,870,3009,3327
Orangelightning,7344,98.34,127219,39,1219,1554
Rinquin,7343,99.21,95158,32,997,1202
Cebrian,7343,99.37,79805,72,1012,322
KromaRO,7343,99.19,88232,168,1699,837
GodHacc,7343,98.60,74791,28,533,867
Lkxemmeji,7342,99.00,115668,469,2707,2070
Kanzaki Mitsuki,7342,98.64,69854,29,910,2041
ZerrX,7342,97.84,67355,428,1991,2164
Kintrai,7342,98.25,57184,15,305,596
Liquifien,7342,98.19,31668,18,473,357
Magwaer,7341,96.23,53703,5,452,1507
Hituh,7341,98.46,42226,110,1507,1308
Jefray,7341,97.51,66992,213,712,820
gaston_2199,7341,99.31,110286,38,695,1042
Hikaruu,7340,98.80,39908,15,495,1099
Marlene,7340,98.20,40973,54,1135,870
Swim Swim,7340,99.44,63406,91,647,885
Goobiz,7340,98.92,75629,76,532,492
- Poke -,7340,98.99,38258,69,537,798
Riku-Desu,7339,98.88,77887,23,615,1047
Shoko84,7339,99.28,44652,41,884,1217
Hentomi,7339,98.60,110882,344,5604,609
creeper44881,7338,98.43,99256,49,1170,1488
Fu3ya_,7337,98.45,69521,66,336,400
Speir,7337,98.89,66550,71,248,549
ttukbaegikiller,7336,98.13,95448,0,51,188
DrPogoface,7336,98.35,45410,20,404,646
Keirun,7336,98.57,63118,18,700,676
_Freedom,7335,98.56,77158,20,786,910
Captain Teemo,7335,98.57,67581,820,2501,769
metul zwek,7335,99.16,72293,184,1325,712
fenix_105,7335,98.95,103531,33,1437,1202
Rajner,7335,99.11,34502,26,288,356
Baba Ganoush,7335,97.30,32352,34,534,1495
ChaCha Baji,7335,97.58,12449,1,158,299
132ads,7334,99.08,48652,53,550,378
Stallianer,7333,98.91,45178,65,720,691
rooodi,7333,99.02,84957,38,609,676
11g,7333,98.00,112583,15,1076,1257
Stepajke,7332,98.58,49719,16,725,1315
KotopoN,7332,98.82,52117,14,297,429
Sebalke,7332,97.94,44770,14,610,904
KonataN,7332,98.86,63566,532,3677,1155
Niali,7332,98.91,45875,72,939,1308
Tatan,7332,96.44,70473,17,202,561
itsbuzz,7331,97.89,46507,11,344,904
NKiller,7331,96.64,49546,40,571,696
Flower Way,7331,98.10,90442,137,278,379
My Angel Hifumi,7331,99.05,72863,41,827,1218
Waven,7331,98.86,29064,197,1144,796
Low Low,7331,99.14,59069,167,1109,1137
NaCoIa,7330,99.33,72898,226,1554,380
ToyBreak,7330,95.34,85222,14,362,646
Mituki,7330,97.63,82075,23,668,825
_Shimon,7330,98.52,37592,22,306,580
ArKeda,7330,98.43,43972,22,559,986
Zxcy,7330,98.18,64336,31,582,354
Syrte,7330,99.15,110089,218,1592,1049
Shapy,7329,99.22,81518,454,1743,1724
Muisey,7329,98.79,34569,51,624,671
ZestyTea,7329,98.49,45160,22,488,765
Nishikino-Maki,7328,99.10,150299,521,3684,1860
Sustain,7328,97.36,26522,48,524,622
Born,7328,98.76,54330,7,508,744
Lin_Ko1n,7328,98.56,27674,6,458,423
Morgan,7327,99.35,93151,372,2390,1252
geampaul56,7326,95.82,57024,33,638,799
Nefox,7326,99.20,57407,37,471,483
Aniveon,7326,99.08,34607,15,596,1103
MemoRizing,7326,99.15,32595,67,331,297
Mking,7326,98.41,35597,10,624,1081
andresrod,7325,97.73,51564,18,212,426
Chitogechi,7325,99.29,41372,178,1523,981
catinfly,7325,95.48,22637,303,959,453
Kaoura,7325,97.68,80586,55,968,1372
Coloone,7325,98.69,38979,40,667,908
Gordab,7325,95.74,76032,2,383,730
Samoyed,7324,99.20,49404,261,862,617
MoGiMoGi,7324,98.07,58504,7,188,305
Divity,7323,98.02,35603,69,689,1494
AnyXiate,7323,99.42,61023,73,871,1866
Quane,7321,99.22,85213,890,5538,1574
ozy12,7321,98.81,40840,39,370,659
Twwisted,7321,98.37,40323,22,344,719
BryNu,7321,98.94,57393,121,1056,1054
Judani,7320,97.03,69365,179,781,1263
Zeptaxis,7320,99.19,88875,549,2449,2297
SeGin,7320,98.57,71546,57,457,415
Icen,7319,99.19,65411,50,565,838
Ke fir,7319,99.03,53442,97,637,807
-DarkAngel-,7319,98.50,59143,4,585,1022
Shinei,7318,98.36,27513,57,716,514
Nakko,7318,97.31,69165,173,546,485
Stoof 2,7317,97.34,134377,12,396,613
Portador,7317,98.59,53603,15,555,536
Voided,7316,97.51,52321,11,408,561
Chinox,7316,99.14,36774,100,1029,1018
ShaNai-,7316,99.00,60675,45,1238,736
jae_are,7316,97.97,41758,7,397,2127
My Angel Tawawa,7316,98.62,86490,39,590,710
ejnah,7316,98.91,59143,40,397,425
Misti,7315,99.13,68298,226,1657,1433
torst13,7315,99.14,84649,238,1418,927
Luigilock,7315,98.03,38730,34,503,1649
kasuga-ayumu,7314,98.96,80460,241,2124,2137
laibin,7314,98.40,32148,32,844,474
_tsubasa_,7313,99.56,59724,139,1074,725
peng,7313,98.29,83726,387,1524,158
squidman808,7313,98.43,39595,85,427,487
Adampai,7313,98.06,62444,234,1508,1184
zRtuglox,7313,98.47,59089,64,659,646
Konpleted,7312,97.44,66094,18,906,1335
Syencery,7312,99.27,53629,94,1591,1258
Homete,7312,99.10,151278,35,383,575
- C l a i r e -,7312,98.69,21347,68,966,460
Leupoi,7311,99.01,101201,113,1886,1184
Mornis,7310,98.96,52871,73,1349,1446
mirusu400,7310,97.93,23342,0,173,194
KSI Lamborghini,7310,98.02,45145,58,1092,1026
brett,7310,98.18,47928,76,710,1527
SergeantR,7310,96.11,77961,70,281,476
Komvuni,7309,96.31,38989,3,204,375
Shiro,7309,99.02,73570,483,3001,974
Foqua,7308,94.77,134741,19,333,288
rusteye,7308,98.07,82160,23,585,1071
Zuizui,7308,98.72,65052,13,1133,1122
-Blue-,7308,98.39,59904,69,830,1060
ch2035,7307,98.55,58729,110,1947,1032
Infectonator,7307,99.25,102550,216,1932,1842
Narthy,7307,99.06,72626,123,715,722
Rurik Gislason,7307,99.21,48846,110,905,1506
Macius2002PL,7307,99.02,32035,1388,3481,1497
0x89,7307,98.79,34141,36,577,634
danielllos123,7307,97.78,87727,101,2490,2401
Aeronited,7306,97.81,51244,94,916,1911
CannibalGrey,7306,98.60,36348,11,403,1055
Xylmen,7306,99.17,97023,128,731,821
ghanem,7306,98.46,87958,24,716,301
Koppe,7306,99.08,44485,73,890,1834
Micka,7306,99.30,31763,75,735,428
SevenTeen-,7306,98.85,72671,50,2024,588
Amnesia Haze,7305,98.98,89027,275,2666,895
L A P I S,7305,97.86,46790,25,412,547
Magn3taosu,7305,96.74,20775,3,115,245
clv,7305,99.13,47285,105,538,400
Shiny Froakie,7305,98.67,74529,490,1839,707
Mqte,7305,97.26,28472,47,458,810
Xerpa,7305,98.85,85784,31,512,527
wreket,7304,98.09,112166,1,1459,2809
Mats Y,7303,98.42,17567,27,546,626
Ifblim,7303,98.99,72495,327,996,791
Suo,7302,97.76,91722,19,503,391
ward chong,7302,98.62,9718,8,371,282
Poncho,7302,98.70,54880,46,680,1259
xPHAEDRA,7302,97.62,72362,17,469,888
Tarantula95,7302,95.88,46216,6,695,1113
AcevZ,7301,97.72,40540,27,875,745
Gokateigo,7301,96.85,117952,318,1771,844
MioYamazaki,7301,98.27,49217,12,341,637
Haipur,7301,99.30,45680,78,453,1258
Beomsan,7300,98.45,39398,37,805,539
Moshu_X,7300,98.95,89002,64,340,276
-Kai,7300,99.23,36532,76,533,374
sobatsuyu,7300,98.97,59950,26,358,552
-Crimson-,7300,95.95,89455,9,555,843
Vectenial,7299,99.68,44239,635,1698,454
Mitatsh,7299,98.65,85361,397,1159,1058
Homura-,7299,99.04,80545,1117,2045,221
JeffersonC,7299,99.28,36759,59,539,896
-Arko,7299,96.66,43365,7,296,687
Lil hwi7e,7299,99.04,31098,28,437,365
Palace,7298,99.18,100957,393,1069,1254
Hot Cocoa,7298,99.30,97578,239,1644,2640
HUBERCIKK,7298,99.21,60068,168,883,1040
- Teto -,7298,96.29,48520,25,377,283
DreamyHaiTai,7297,99.54,167357,1816,4577,807
OppaiSuki,7297,96.39,34712,6,441,855
-Ranndom-,7297,99.25,81540,289,1521,1330
Dlink Lord,7297,99.02,37298,57,557,314
Great_Nyker,7297,99.07,51977,369,2072,574
VanillaSalt,7297,98.53,83790,71,841,1257
Widelux13,7297,98.26,91381,112,1032,1779
this game,7296,99.09,65150,41,633,1058
Rev0,7296,96.96,58464,5,295,347
jykyyyy,7296,98.17,116085,9,404,677
teakn,7296,99.25,112726,176,1648,1415
ThisIsTrance,7296,99.41,117915,195,2426,48
siide,7296,98.36,52095,9,465,723
Frostlin,7295,98.14,68534,19,651,1183
toggld,7295,98.40,51243,22,438,1216
Kiriyuga,7295,98.66,85842,19,572,830
-ScrappY,7295,99.18,84369,35,670,978
birkir,7295,98.79,67556,100,613,972
CrispPOP,7295,97.18,76755,17,371,498
wairo,7294,99.81,56746,2137,1836,1084
Smarty,7293,98.49,86389,27,498,1038
MRL,7293,98.50,61417,18,429,1000
syenshiro,7293,98.20,234,13,58,17
Epixia,7292,98.62,116806,282,1523,677
Turn,7292,98.84,58338,61,690,670
Tropic-senpai,7292,98.94,25348,49,513,1078
Sadism,7291,98.91,60428,43,672,887
TikTak,7291,98.92,77154,183,800,579
fimy,7290,97.07,94684,34,809,805
Loli Hikikomori,7290,99.80,11905,220,130,1
Zod,7290,98.89,55315,70,996,285
apoq,7290,99.11,65074,35,555,824
[-Dreemon-],7290,98.32,85062,99,939,991
- Sunny4,7289,99.05,74546,81,791,1716
TequilaWolf,7289,98.64,24926,13,343,1085
roshan117,7289,97.32,51287,13,626,721
Skyo,7288,99.21,147917,1930,7503,1025
mega boob,7288,99.04,63644,215,930,623
Kliu,7287,98.65,87676,16,585,1500
Juanca,7287,99.05,15607,47,589,517
alecA,7287,98.62,40752,132,498,480
phtry,7285,96.46,45875,53,803,611
M0ua7on3w,7285,98.94,70408,0,56,191
Seigi,7284,97.12,67769,49,478,360
redcrosssix,7284,94.60,55123,26,416,526
LoliFlanboy,7284,99.23,60133,106,530,596
PikachuFanHD,7284,98.70,29407,13,198,480
Maxibon,7283,98.66,34440,8,235,985
erone26,7283,97.90,54484,29,271,634
NewCreatorOn,7283,98.53,32514,50,863,1262
Torrito,7283,99.31,84545,45,900,908
Tepi20,7283,99.10,51687,89,506,281
z980838928,7282,98.46,47275,128,1620,326
Ephxion,7282,98.32,110213,45,687,466
Plumeria,7282,99.31,190643,229,1722,46
Masaato,7282,97.30,84294,8,293,219
Wnksby,7282,98.93,81351,30,502,762
Hedayo,7281,98.25,60639,42,523,1535
Harumochi,7281,98.68,112292,246,1466,818
Pieisthetruth,7281,99.05,66996,195,1226,1003
Clean User,7281,98.73,21690,23,456,429
JWalk,7281,99.04,43225,17,544,1251
Soravi,7280,98.19,33029,1,282,895
MarvelWizardKH,7280,98.61,113341,179,3747,132
Akanezora,7280,98.31,31020,156,676,1006
[ - Ichigo - ],7280,99.25,67321,159,1107,1479
Jiiki,7280,99.08,47940,40,759,1073
rockleejkooo,7280,98.74,164661,275,3744,1338
BTSLostboy,7279,99.21,51599,35,995,1079
NathanRam1918,7279,98.49,55557,201,809,760
[KOR]Boogie,7279,97.52,32489,42,761,1121
Donovan,7279,98.33,86133,57,696,980
imyoosk,7279,99.21,36453,110,851,646
R41LGun,7278,97.87,25831,10,274,409
Nhato,7278,99.22,107741,78,1281,1195
Gshp_Szk,7278,99.44,35145,53,625,1215
-Rezh-,7277,96.43,44084,7,257,520
Alacartx,7277,99.08,138629,172,1594,685
Flathel,7277,98.95,100993,243,1738,1667
[YAMATO],7276,98.90,46683,62,796,1082
dcv,7276,98.98,121454,106,929,1173
- FleeT -,7276,99.21,43135,121,652,396
rema,7275,95.02,23052,43,785,998
_Yukki,7275,98.41,51397,35,560,909
mekdunalz,7275,99.48,67450,718,1474,558
idontlikecats,7275,98.53,68141,108,1594,1487
Zimoo,7275,98.25,40702,22,1024,765
GodKei,7275,97.80,87427,50,1199,1865
Kno,7275,93.72,94360,4,159,300
Babii,7274,99.09,78669,181,1456,1162
Ayachi Meme,7274,98.34,86198,186,885,898
czech tiger man,7273,99.41,54252,88,1077,1383
Gl in esports,7272,99.26,56329,59,1051,525
Elco,7271,99.01,73525,27,648,753
Cul De Sac,7271,92.46,46722,5,234,242
makise38,7271,98.40,138912,88,1664,1346
common,7270,96.48,33931,26,377,558
Fearoflife,7270,94.80,41249,43,401,278
MEGUMIN_420,7270,96.96,83690,68,747,1086
antoncho15,7270,98.02,70891,92,1702,1078
Rosiu,7269,99.11,93449,100,717,627
TheWaterBottle,7269,99.66,92596,589,887,1148
Michi,7269,98.77,109327,109,1590,731
Demmon,7269,99.28,98236,702,1904,762
DukeOfDoom,7269,99.08,43379,28,678,873
Seungwan,7269,98.78,52700,33,453,430
4 Fun Gaymer,7269,98.31,75230,16,282,776
RaZn,7269,99.14,37813,90,779,787
NotForMePls,7268,99.12,1222,4,42,34
pingding,7268,98.28,56144,84,543,584
FlowNathan,7268,98.52,39424,28,483,681
suni,7268,97.51,49957,44,292,1078
Stage,7268,99.27,39430,128,908,1009
Madokaaa,7267,98.63,84063,43,1060,812
