SirSvoty,98.23,36184,6131,102,549,670
- Niya -,98.97,65595,6130,102,991,2285
Hoppou,99.14,41799,6128,162,883,1081
TheCraftyshock,99.27,80762,6128,104,860,979
My Acc Sucks,98.62,22039,6128,62,592,742
Qrisp,98.36,37911,6127,0,305,352
XZ19,99.03,54580,6126,289,1142,389
Sunai,99.03,45730,6126,155,1702,272
Rhyktangle,98.3,34703,6126,12,217,276
Pato,99.14,14391,6137,14,294,565
MujouSekai,98.29,35615,6137,16,475,471
Marguerite,99.51,2360,6137,27,73,126
ruby1254,97.83,107011,6136,10,687,695
VanillaSandvich,98.17,70058,6135,212,1475,1493
BorjituxLKurumi,97.66,61361,6135,58,615,500
Barack Obama,99.07,51833,6135,32,728,362
SherlockST,98.99,56260,6135,22,648,705
Roxorac6,98.3,20944,6134,69,922,944
Lucent Dragon,99.13,52614,6134,10,615,271
kymotsujason,98.89,72765,6133,81,787,354
HaLyu,98.98,21077,6133,35,554,1045
RedLight748,98.89,60600,6132,27,711,410
Pai Sensei,98.58,26720,6132,105,962,972
IsonamiPL,98.63,36826,6132,124,794,185
- Aoi Nagisa-,99.31,19517,6131,79,465,317
Nanami Chiaki,98.28,46069,6131,26,874,1293
henerididdles,98.52,15130,6129,3,281,684
Cino,98.34,93072,6128,17,609,967
R4UP1,98.84,47905,6128,248,2953,1302
CutieDemon,99.13,28075,6127,34,560,217
givlar,98.52,34530,6126,5,238,582
Nocya,98.02,20299,6126,10,301,282
MewzaH,98.29,49844,6126,11,444,1048
CooLZ,99.52,22559,6125,53,367,403
Katsura,98.17,58775,6125,25,1380,557
G-Tenko-R,99.34,50888,6125,164,919,1205
Astellis,98.69,55318,6124,35,657,782
Kardshark,98.82,39711,6124,19,417,925
LoliFlanboy,98.92,49234,6124,73,415,562
nadesico,99.38,159416,6123,802,4073,1195
Bot,98.57,60448,6122,9,309,807
Tomas1208,97.87,62524,6122,21,523,379
PriPalaala,99.16,21533,6122,108,576,425
eric910802,98.59,33217,6121,50,1013,429
oppaiman,99.35,66354,6120,285,1153,497
kiddly,99.05,84011,6120,39,1627,661
Riknoob,97.88,100438,6119,6,486,693
Yoshi City,99.17,45917,6119,63,738,810
Sabudo,98.59,26413,6118,8,314,958
GameBear,98.88,68018,6118,199,2245,1120
_Jking,98.41,59741,6118,21,393,205
[ -Silver- ],99.14,129541,6117,70,1488,852
Alisson,98.53,77929,6117,13,915,666
Tzemetal,99.18,48631,6117,68,638,1628
iaace,99.58,41907,6116,271,1253,1220
Rem-chan,98.86,98895,6116,93,743,690
sasmax,99.17,68014,6115,62,969,578
zAzQ,99.29,28435,6115,60,380,168
BulBE,97.67,19470,6115,15,788,720
agyn,98.76,63250,6125,38,549,769
Hyderatic,98.86,24588,6124,316,1385,91
lazOre,98.81,63195,6124,137,1210,1148
Msushi,98.71,40497,6124,68,505,347
Frolie,98.1,42763,6123,13,701,956
Hadis,98.88,81414,6122,29,753,729
SAD_BAKA,99.06,82618,6122,45,651,405
yuiko225,98.88,82667,6122,38,791,575
ichibannobaka,99.26,67675,6122,306,919,70
Hylebus,99.02,85159,6120,45,1037,1139
Hookay,98.83,37590,6120,125,466,325
d0gefish,98.75,29578,6119,30,710,522
dimond55123,99.12,16608,6119,56,702,801
muyachan,97.32,22444,6119,5,350,352
Ch1Ch1D,98.34,44776,6118,22,623,709
edamame,99.28,77549,6118,107,349,977
- Decadence -,98.57,28153,6117,9,249,398
Periel,97.05,13756,6117,1,243,393
youi,96.82,37201,6117,26,403,596
Kahoria,98.56,74260,6116,52,777,572
okami-x,98.69,23415,6116,161,501,147
_s3raph,99.26,63836,6116,65,500,628
PROgj2,98.85,43222,6115,151,421,1013
Kancolle,98.5,4239,6115,10,86,111
Ravenclaw1,98.86,28842,6114,64,835,382
SteiNer-,97.76,63302,6114,32,915,1119
Spellsman,98.49,40045,6114,8,405,531
trkeaAKAnagata,98.87,42195,6113,2,304,306
Mackers,98.45,56784,6113,18,483,1063
Raitoningu,98.87,39028,6113,11,464,752
-Neko,99.01,45818,6112,125,662,572
_Arsesha,98.71,53936,6112,38,455,322
DevilA1r,98.58,69974,6111,186,2969,539
NaxHPL,99.36,57011,6111,56,523,1998
Biggs111,97.93,34503,6110,17,450,570
Lako,98.86,62863,6109,44,919,1078
Pr3dator-kun,97.12,44806,6109,4,284,518
Mango Berry,98.6,38477,6109,16,593,1078
Vibrall,99.16,42787,6109,69,753,595
utaite,98.24,30728,6108,39,789,671
[ YoroshiKle ],98.99,68462,6107,54,1195,482
Potatsu,98.84,36670,6106,33,853,844
xobox,98.71,65382,6106,62,370,381
Buld123,98.49,44378,6105,18,334,356
EIGER,97.28,31932,6104,8,678,645
White Fox,99.44,86421,6103,6288,639,92
felys,99.1,36182,6103,132,1030,946
stablest,98.77,119923,6102,14,451,543
EnderBot,98.63,42593,6101,156,1166,598
Leertaste21,99.34,43669,6101,39,485,643
Question Mark,98.92,16639,6114,208,583,113
trevrasher,98.75,29006,6114,51,645,608
Jeaton,99.04,34542,6113,28,382,233
Shakira,98.81,86304,6113,98,968,590
xRC,98.78,46144,6113,16,323,626
Damage,98.91,32044,6112,27,357,228
Phenomz,99.62,13110,6112,377,377,-4
dint,96.31,41524,6111,2,360,364
Rlsc,94.6,116268,6110,757,1016,879
C4J_,98.61,27184,6110,167,803,745
[Leo],98.59,46214,6109,32,297,462
Xinying,99.05,23532,6109,188,982,199
Simfy,98.31,88834,6109,28,638,719
Revenge76,98.42,34514,6108,6,278,783
3111,99.07,30211,6107,31,495,1560
My Name Jeff,98.94,53879,6106,83,751,526
xPray,98.35,58886,6106,6,468,682
d777b,99.31,37223,6106,25,917,883
Neuro,99.53,39914,6105,341,561,228
Harrry,98.71,32025,6104,29,404,302
ntro,99.23,129067,6103,221,1382,649
woodzy,98.73,54372,6103,13,288,362
LittleWicked,98.86,46827,6102,61,1212,442
Grimsever,98.88,56367,6101,94,1147,815
Lkxemmeji,99.22,85924,6100,382,2477,1468
StaroaX,99.05,79251,6100,126,647,472
ruikkari,98.07,54323,6100,2,519,986
Arestark,98.53,35455,6100,14,329,409
chiyoc,99.02,86573,6099,412,2191,1210
Lou1e,99.32,28930,6099,13,429,213
BinGOSU3,98.68,54143,6099,433,3204,346
-SakuraFrost225,98.3,38766,6099,30,575,531
- M o D e -,98.69,56783,6099,71,307,502
Cuckweezy,98.72,58361,6098,23,372,227
Aka12,99.23,27604,6097,44,651,551
NesoKaiyoH,99.19,25798,6097,173,1627,1602
Mak Kau Hijau,96.22,73301,6096,80,1137,423
-P1,99.13,27212,6095,79,707,1147
Ranked,98.3,35084,6094,28,719,708
sachimi,99.37,17552,6094,68,410,272
Emilia -,98.78,37655,6094,25,769,812
Wafless,99.16,41535,6092,18,164,656
vanitive,98.53,56800,6092,232,1086,1027
Naidaaka,96.91,42582,6091,27,540,564
Celstea,99.05,50404,6091,63,1839,619
viionc XD,98.65,67463,6090,31,991,581
Hype,98.01,52614,6090,18,640,764
I Cannot Tablet,98.81,34216,6090,25,407,1175
tutuhara,98.24,58587,6090,37,1226,731
julchiar,98.53,97703,6089,76,1352,1221
tsunamayo,99.81,50138,6100,1503,117,0
ChaosRaidz,95.73,38324,6100,3,180,396
Finishek,98.41,65417,6099,15,579,1209
MaKenanbuReraaa,96.3,105681,6099,49,1354,694
My Angel 5joshi,98.2,55973,6099,28,539,768
Laren,97.41,48510,6099,12,449,965
dectopia,98.38,20002,6099,24,267,476
Eroge,99.4,76922,6099,52,615,905
ComplexCow,98.96,50320,6097,435,2308,2073
Danitos,98.42,42972,6097,112,1014,1072
Shibatora,98.52,44930,6097,26,277,371
aTangy,98.91,40431,6096,33,529,2694
Licorne,99.05,91133,6095,398,2746,618
[Doumon],97.84,28981,6094,13,640,788
vindit,99.33,55938,6094,190,1013,781
MasterDaniel,96.94,46714,6093,7,413,365
ktgster,98.44,82289,6092,245,3424,967
Flying steps,98.59,61990,6092,87,2195,225
Kuro Bibi,98.98,118590,6091,116,1387,1054
Macchiato,98.63,57541,6091,30,1190,751
cilia,98.59,88800,6090,31,842,1419
VanillaSalt,98.35,61676,6090,68,735,976
mega boob,99.41,47155,6090,95,482,275
sonic8889,96.94,47217,6089,9,243,267
skritsch,97.97,54279,6089,28,1412,546
Fancyguy,99.09,63275,6089,127,435,306
Azerak,99.29,41067,6088,48,679,858
Jtcantwell,98.03,24455,6088,18,298,787
benqbenq,98.77,61345,6088,80,718,673
JAKACHAN,99.08,90157,6086,177,1788,602
FlowNathan,98.73,32181,6086,29,464,507
NeTsune,99.19,43281,6086,257,956,514
i627758395,96.74,37851,6085,6,485,791
Adqua,98.66,4923,6084,28,236,23
koreapenguin,99.1,52104,6083,288,2809,191
roma4ka,97.8,41351,6082,217,1808,947
Este_llise,98.23,94984,6082,121,2051,353
ranses666,99.31,51831,6082,123,759,509
mintyan,98.7,39256,6082,21,745,1044
Klomi,99.31,27804,6082,142,574,101
KlaydR,98.63,38869,6081,10,771,844
- Nicooh,98.06,79189,6081,408,708,866
dbok1234,99.22,22795,6080,61,773,513
SoDexCo,98.48,45367,6079,138,1184,646
P R O C C E S S,98.05,71051,6079,43,645,423
SOLOPLAYER,98.69,20393,6079,3,264,270
DivineWafflezz,98.84,87334,6078,57,1277,1097
JEPSER,97.84,65896,6078,100,462,767
Grewor,98.95,93956,6078,137,841,546
Symacon,98.48,28208,6077,24,506,544
HeartlessF,98.75,65834,6089,30,854,770
masaya,98.61,60599,6088,88,2134,2254
To Love Rudy,98.24,52677,6088,22,740,764
Davidozzo,99.08,49918,6088,119,732,586
An Yanyan,99.08,68944,6086,112,1383,472
lolimastah,99.09,88476,6086,41,832,647
TheOnlyLeon,98.96,63787,6085,136,1043,1278
LgybgRg,98.89,29315,6084,104,941,629
SunEater,99.02,84452,6084,18,784,695
Schlafanzug,98.35,47660,6083,18,884,649
Andraxy,99.26,64119,6082,121,731,740
xiaofenghui,97.26,49614,6082,16,280,309
mea,98.94,15998,6082,18,396,228
Anime Feet,99.14,78428,6082,27,435,853
ipod,98.07,40276,6082,40,269,212
Tsumia,98.83,54960,6081,255,837,217
TytnD,98.59,30230,6081,6,322,478
Hestai,95.75,70472,6080,2,148,355
BlackZero,98.69,88955,6079,15,547,1034
Cinderella Time,98.37,49757,6079,3,446,624
FishFutaba,99.4,78631,6079,43,416,230
Van3x,98.85,38209,6078,91,845,572
Toumei,98.29,38291,6078,15,567,411
SBackflip,99.02,67763,6077,97,1091,1289
KING MAT 050,98,78735,6077,35,896,769
Toumei,98.29,38291,6078,15,567,411
SBackflip,99.02,67765,6077,97,1091,1289
KING MAT 050,98,78735,6077,35,896,769
Ayzer,98.89,24349,6077,20,277,827
Planatek,98.42,33852,6077,41,346,234
Sorega,97.64,30083,6076,43,1133,1336
Miyurissan,92.87,56207,6075,24,368,436
desireofpainx,99.14,27938,6075,71,402,521
monte1,99.16,50019,6074,46,808,1339
VodkaApproved,98.77,90620,6074,185,1629,1690
Zedex moeko,97.35,65304,6073,25,282,398
RaFFe,97.86,50321,6073,13,426,422
Adahy,98.69,22787,6072,23,518,341
koromo77,99.45,100301,6071,485,834,728
Siilver,98.66,27462,6071,7,394,420
[ Sizukana ],99.15,26908,6071,93,940,30
tryaway,99.4,44539,6070,158,2215,650
Mits,98.66,78456,6070,324,846,176
GesamtKunstWerk,98.75,109336,6070,156,2631,585
M A I D,98.7,147857,6069,406,5368,498
BluOxy,98.15,132012,6069,293,2539,1125
NEVlR,98.88,45279,6068,39,369,921
YuukaRosenzweig,98.64,53378,6068,20,530,889
Mizu,98.88,39925,6068,208,1529,1208
Cydros,98.99,65718,6066,503,2011,424
Grewor,98.95,94029,6078,137,841,547
Symacon,98.48,28208,6077,24,506,544
Swiflez,98.32,40079,6077,18,554,848
vectus69,99.01,28607,6077,16,198,248
Ulquiorra,99.18,34172,6076,92,975,855
roar,98.83,29744,6076,6,475,1056
tecu,99.17,68964,6075,102,912,1555
dermit,98.58,69572,6074,10,712,559
TyrantsEye2014,99.41,73136,6074,725,2145,445
A s h e m u,98.72,54320,6073,169,1787,869
5joshi,99,43009,6073,137,457,455
gappuri-4th,99,44955,6073,48,736,471
Prurtz,97.99,41381,6072,27,379,1032
SEREJK,99.12,117127,6071,72,1131,845
Shigenara,98.31,52917,6071,38,386,402
Xurnub,99.18,47222,6071,27,667,605
Rizzo,99.84,232331,6070,5091,964,77
Moyaso,99.19,50507,6070,714,2672,188
Segregate,98.51,72774,6070,26,638,654
Platinum Mad,98.56,37709,6069,31,350,278
Saunamaisteri,99.11,44363,6068,95,840,1372
MagiTaSo,98.81,51004,6068,81,980,1199
evgx,98.76,53920,6068,8,326,583
Lehendre,98.1,31744,6066,34,393,449
I will be back,99.06,109047,6066,1031,1139,713
engie15,99.09,53612,6066,29,469,813
Bluecrow309,99.03,56073,6066,62,732,612
EazyBash,98.94,60510,6065,130,1345,701
Suvakoles,98.45,63361,6065,31,576,392
Doter 228,98.81,57287,6065,42,412,501
AwakenD2,98.41,41502,6065,11,463,402
Mane,98.04,22783,6065,46,995,787
[ NoKIhIkO ],99.13,16906,6064,119,696,351
Bastard,98.68,33634,6064,75,1246,1018
Arneshie,99.07,2647,6063,3,69,115
-Sakuya Izayoi,98.91,77907,6063,139,1539,373
Nikolas,98.4,33818,6063,34,901,1146
DOmiF0rz,98.71,43654,6062,59,1055,687
Arctic Wolf,98.15,74020,6062,58,962,1279
BlackDisplay,98.68,109638,6062,48,764,564
Maguro,98.09,65136,6062,14,839,743
Demax,97.3,140804,6061,30,687,1125
Gandalf,98.26,38005,6061,18,609,621
OK_oreGENKI,98.58,87059,6060,254,1287,542
Sarviace,98.34,52251,6059,12,540,821
S o n y,99.24,113673,6059,67,798,739
benshi OuO,99.22,37685,6058,40,1273,1119
Dominik DziDT,99.12,26595,6058,85,739,1031
Konoha-chan,99.61,42413,6058,620,1476,518
Kaga Kouko,98.04,41571,6058,1,281,435
jong9712,98.41,37615,6066,21,868,605
Axulll,98.41,49807,6066,23,426,1010
BzMasked,98.68,42139,6065,13,630,836
esoragoto,99.62,121626,6065,525,221,243
DiscoTheBudgie,97.46,78819,6065,21,273,398
R3F13X,99.1,76837,6065,54,603,867
Reedow,98.6,48954,6065,28,512,294
Zap,98.27,84569,6064,6,224,462
yukichy,98.52,65056,6063,359,3125,547
[16bpp] Player,98.49,75571,6063,41,576,513
Hatemyself7117,98.84,57199,6063,19,449,676
pekkanto,98.66,41437,6062,12,410,485
Azureair1996,98.72,63107,6062,56,1130,1020
Yuzi,98.9,85182,6062,45,623,408
Thumaax,98.84,55464,6062,204,1125,823
Trollzorz1337,98.68,96807,6061,87,654,592
Accurian,99.17,123916,6061,4670,846,1897
ExModify,97.89,53176,6061,101,381,332
Szyszek,98.6,39146,6059,13,353,366
Murasaki-Desu,99.24,74101,6059,117,1030,783
ROTK,98.91,10861,6059,2,235,699
Epikem,95.76,37106,6058,17,420,455
Graveflame,98.17,34182,6058,18,803,894
MyAngelMonika,98.2,28691,6058,23,425,564
tomatosiruco,98.59,34883,6058,19,749,386
AnzewVix,97.74,34499,6057,9,337,397
Jesku,99.16,65515,6057,46,1226,1044
Lari20752,98.66,31466,6057,38,743,1321
AHN,99.02,38118,6056,61,625,772
iFuko,98.17,72769,6056,6,678,548
[chaS],99,40396,6055,90,841,493
zeku23,98.66,141441,6055,143,2634,1048
Nikjee,98.79,25527,6055,19,456,423
Cucario,98.14,46525,6054,17,635,589
xna,99.14,86794,6054,324,1935,1616
_Tyler,98.43,84374,6054,16,608,1176
Janixs,98.89,45017,6053,18,389,498
Flamie,98.98,51974,6052,24,884,617
_2B_,98.59,94965,6052,39,869,515
nizhi,98.67,36630,6052,33,595,413
oOFrostOo,99.07,64360,6052,39,679,660
momoyo-san,98.86,98381,6051,25,767,671
KittyForz,98.39,26782,6051,14,549,612
[ Ventus ],98.32,88158,6050,25,942,505
rockleejkooo,98.74,126579,6050,254,3325,621
Duck420,99.09,51320,6050,39,288,422
ojosummer,99.3,133212,6049,4371,3174,379
KingOfPie,98.47,81651,6048,26,551,469
Duboon,98.69,23526,6047,18,872,645
terryaa,98.91,62161,6047,29,1257,1008
wairo,99.42,33758,6057,962,1248,682
wgz1w9a08,98.32,82558,6057,45,1577,1507
Almyt,98.4,55038,6057,41,665,655
Martlet,99.02,43057,6056,37,510,809
Rezlyy,98.91,53896,6055,26,396,313
Chiefiezi,99.02,32021,6055,33,896,958
Djbakan,98.67,37911,6055,31,470,435
isuzukawaii,98.38,37751,6055,49,919,532
obby,98.8,14444,6054,13,358,638
Takakura Anzu,98.78,76928,6054,36,1136,1273
-Hydra-,99.42,47563,6054,120,896,752
ohad1881,99.03,81980,6053,80,785,1025
Ch1ckenW1ng,99.18,78261,6052,46,909,1150
TsushiYoshiko-,99,60829,6052,55,1245,570
Wolpis Kater,97.4,39325,6052,19,908,849
Lunchaniru,99.27,83601,6052,675,1481,426
Decomori sanae,98.97,69796,6051,106,966,582
Lizelotte,98.72,33065,6050,35,462,299
CheshireBreak,98.75,69003,6050,676,2590,900
VGmaster,98.85,46407,6050,38,492,648
Ikikaera,99.4,44300,6049,71,911,869
Hi Im Sasi,98.61,52614,6048,37,539,799
FinL,99.26,61980,6048,194,709,1397
oscar3403,98.61,58077,6047,28,464,757
kilyNn,98.21,7381,6047,6,137,265
Frostykun,99.03,35402,6047,55,583,448
BakaChiChi,98.74,26265,6046,242,1264,799
Splaszor,99.41,40134,6045,111,888,658
tomoko,99.4,93551,6045,1076,2617,1265
Nussegge,99.16,60685,6044,3512,9426,1108
KaraDaxx,98.89,32908,6044,30,556,849
Serito,98.88,42840,6043,56,1385,1104
-lovely ala-,98.19,34535,6043,15,587,1341
_Yiiiii,97.89,11699,6043,27,417,212
Hawkuru,99.12,45421,6042,47,904,1008
Reyvateil,99.21,56813,6042,132,1450,383
Donuts,98.87,60272,6041,22,858,885
-Yui,98,59417,6040,4,502,1235
IV CrossFlame2,99.1,42303,6039,107,665,671
timemon,99.29,53919,6039,66,909,591
_Stoney,98.83,86952,6038,363,3483,2558
Pilplup,99.18,28654,6037,48,633,456
Roxas1208,98.7,101006,6036,33,866,741
Ruruchi Senpai,99,35799,6035,18,282,218
PiorPie,98.01,28758,6035,10,488,269
MEK,98.38,57147,6034,23,738,1175
R45eytx5,99.12,80300,6034,696,2782,778
Houkago,98.71,52709,6033,87,750,552
RiderXfinity,98.38,37110,6033,13,518,822
PrakMR,98.43,38810,6032,64,836,498
sasan_daichi,97.89,44247,6047,129,930,425
Chishiki,98.5,43081,6046,58,550,679
[Ion],98.69,61168,6045,21,428,542
kiril2011,98.29,46395,6044,18,383,467
Gerodar,98.99,38417,6044,82,1366,795
-Yukio-,97.02,21516,6044,12,570,334
Metafase,98.35,46739,6043,26,781,1482
Kuzuryu Kyoma,97.28,33428,6043,27,662,696
Flying V,98.74,57617,6042,51,929,722
- Zirael -,98.98,45615,6042,81,620,522
LoveruiSS,99.31,28204,6041,457,1826,414
Skeganja,98.27,28456,6040,4,447,334
Supi,98.79,144587,6039,165,3846,1300
greeeenpanda,99.68,216424,6039,1459,3882,-3
Adis,99.01,53432,6038,13,207,367
Gogolo,98.99,32963,6037,19,550,931
BoshyMan741,98.45,37089,6037,100,651,793
Nhocsieufa,98.96,31852,6035,15,540,398
EyesMan,98.69,62832,6035,595,4532,940
PunyFlash,98.32,131693,6034,32,616,1149
Codyy,98.72,47062,6034,9,230,447
[Jelly],99.1,31798,6033,67,689,841
blindmodz,98.3,63389,6033,20,1522,1474
Kokos1222,98.39,28744,6033,17,563,772
HahaGeorg,98.84,26660,6032,22,572,821
Activatorz,98.69,29603,6031,149,627,838
Tetsuyo,98.87,11754,6031,28,261,524
Scoris,98.9,20132,6031,45,404,444
Saper,97.84,81190,6030,10,318,257
ZeChan,99.29,112335,6030,27,525,514
Freddy,98.73,71876,6030,32,320,769
SneakyNinja64,98.83,63817,6029,330,1844,876
MaxLuk,98.96,58848,6029,23,497,668
Kui,97.75,74569,6028,236,1402,758
Kelian,98.51,39610,6028,29,676,1256
Tutti,98.91,19087,6028,125,426,501
Winky Face,99.27,80654,6026,102,965,1957
Gadmont,98.28,25678,6026,46,663,930
Upload,98.68,62935,6026,30,715,773
eason123222,98.59,39304,6026,22,659,467
Froke,98.66,94430,6026,57,1443,972
Mun Nyun,98.74,90397,6025,54,1303,527
Ancelia,98.77,73675,6025,40,606,341
wathan,98.94,29693,6025,53,774,426
Fett,99.22,21786,6025,37,368,359
Miska,97.97,84611,6025,18,323,504
_Zero_,98.61,30485,6025,12,380,191
Cursetyl,97.85,33771,6024,78,720,651
MippoEr,98.26,37411,6024,23,1334,705
Rynkeku,98.98,23973,6023,42,730,376
PaperHeart,99.32,39723,6031,174,694,548
- Konpaku -,97.88,25378,6031,11,707,288
SKT KUKIZ RNG,99.13,57932,6031,47,616,272
Arisuna,98.98,71243,6030,52,1564,548
koreru,98.03,22666,6030,75,863,55
NoodleDoodle,98.9,109759,6029,256,1854,2012
dlawlgns,99.27,21203,6029,83,288,447
Onecat,98.89,56080,6028,47,704,460
Heal,98.09,105260,6028,7,657,701
TSGWhatever,99.36,78651,6028,40,445,573
be-bu,97.04,50336,6028,6,215,631
Low Low,98.67,48088,6026,63,883,891
Marigold,98.55,25605,6026,18,721,612
Bilbo,98.81,39778,6026,57,678,348
Trishma,98.53,26789,6026,45,504,781
Taito,98.71,34654,6025,25,1476,619
MeanYellow,98.82,27261,6025,57,200,159
artem2007,98.07,45469,6025,6,367,357
Neet_o,99.18,42474,6025,7,464,968
odenrod_mkw,98.88,71296,6025,15,526,763
_Eternity,98.96,16779,6025,57,698,691
Dsparil,98.57,23844,6024,39,653,550
[-Nightmare-],98.98,113590,6024,599,1232,413
Zyphox,98.43,28223,6023,30,554,729
xxVapeWizardxx,98.91,98904,6023,104,1380,1278
Stig,98.32,28675,6023,22,197,453
GranmasGotGame,99.16,77881,6022,25,406,1347
Ice Tea citron,98.2,37221,6022,14,365,547
Ry4chikA,98.17,15359,6021,11,341,145
Halfslashed,98.72,73395,6021,0,2470,2065
eliolias,98.95,67967,6020,52,531,326
Byrilo,97.98,49001,6020,16,567,603
Nycher,98.99,56760,6020,18,603,272
bleq,98.57,90476,6019,177,718,1450
AizenBubble,98.6,39286,6018,10,343,610
[ -Scarlet- ],98.47,30719,6018,37,601,581
Ne_Aist,98.19,63613,6017,2,457,442
Naomaku,98.22,64183,6016,47,381,709
Wong9ne,99.37,29102,6016,43,437,459
Vexuas,99.3,65362,6016,178,1600,412
Terandr,99.47,52185,6015,201,929,1269
[HR-D3],98.55,19922,6015,4,410,526
Jtyler111,98.97,58275,6015,77,1575,840
schicksl,99.08,71611,6015,67,1578,1028
Koizumi Chineko,97.72,133407,6015,80,1521,724
Plain,96.38,71959,6014,15,287,480
Piefaceman,98.64,47186,6014,86,564,249
jurl,98.84,58540,6013,20,561,604
AlexDark69,98.5,59573,6013,13,528,863
Hot Cocoa,99.41,74589,6012,220,1337,1809
DizzeY,99.15,58907,6023,49,572,714
Shimotsuki,98.43,18774,6022,11,254,404
Ancelysia,97.14,39718,6021,95,618,300
R a h a r u,99,113267,6021,559,2888,910
StrikersZeD,99.11,65967,6020,128,520,564
Kyotora,99.17,89441,6020,31,622,465
xKirito,98.67,36868,6020,165,591,1056
Naloch,98.12,18093,6019,26,343,387
Auxemia,98.33,35462,6019,80,932,501
Electrify,98.08,59066,6018,39,413,884
Discloz,98.99,22050,6017,346,793,155
Fiireburner,99.25,51390,6016,167,471,854
NeXoN-PL,98.64,53303,6016,35,489,452
RenardC,98.37,54415,6016,9,422,300
fdsfd,99.05,33761,6016,37,222,178
Defend3rX,98.9,56683,6015,40,561,910
Seen_LOSO,98.92,35450,6015,49,915,358
noranekoo,99.49,55910,6015,69,587,227
HonokaKousaka,99.1,76365,6015,152,1361,2001
RyoujiHimura,99.36,65139,6015,150,949,299
StevenDANK,99.07,33971,6014,105,1208,953
bozbez,98.96,28893,6013,23,381,867
LXShade,97.96,36881,6013,49,1034,7
Muzkan,98.98,31069,6012,263,1146,1247
Netherz,99.06,46004,6012,29,452,647
MasterfulNote5,94.98,30274,6012,0,146,499
Netsuzou,98.7,47213,6011,40,515,504
awmslayer,98.76,84043,6011,174,999,519
Levidia,98.3,58913,6011,6,333,652
Intex,97.74,27797,6011,76,404,446
-Famous-,98.75,68792,6010,44,1417,514
Arvee-,98.53,60647,6009,57,882,594
Joeyekid,99.08,63691,6009,28,420,445
-Twist,98.09,36541,6009,13,363,444
[ Seagulls ],99.26,30014,6008,42,536,580
staralpha,98.36,20614,6008,23,404,479
FinalArcane,99.33,37981,6007,53,1230,889
Kuzune,99.41,27108,6007,44,379,338
Blueness,98.66,26226,6007,63,1104,1166
phths,98.9,38391,6006,54,428,396
pshsb1004,99.12,30423,6006,28,1094,1562
Kanon,97.73,154239,6006,133,4095,1316
T o y,99.44,120569,6006,454,1823,1379
IEatCookies,98.17,82921,6005,128,1669,477
FreytagMorgan,98.81,74527,6005,52,783,625
siewior,98.94,46841,6005,168,1341,674
Linada,98.89,62439,6005,165,955,1120
Intoxic,99.24,54792,6004,133,1379,1442
Gun-_-,98.02,53411,6004,18,478,1087
Shama,98.12,51028,6002,135,693,1221
Setsuco,99.05,71746,6011,238,2926,849
Genkai wo Koeru,98.59,22679,6011,10,397,313
Harley Rizumu,98.84,61959,6011,25,346,789
Saaba,99,45298,6011,37,743,1027
SmiLeles,98.87,36269,6010,17,491,448
milokcrair,97.35,99514,6010,179,1913,830
BouGouDou76,99.05,56228,6009,20,758,1374
Cho-hyun,98.18,58050,6009,16,444,265
M o M i Z i,99.15,45867,6008,240,2128,778
Ediiz,98.67,62701,6008,101,789,931
[ Robert ],98.66,37164,6007,25,615,705
KnifeMeals,98.88,34942,6007,65,296,237
Asymmetry Echo,98.16,44402,6007,18,631,508
amaty777,98.98,52742,6007,49,715,727
TheBeezy,99.32,35084,6006,29,545,900
playa,98.62,60126,6006,144,1442,685
OsuStarDragon,98.16,53053,6006,76,726,512
Mancis,98.56,77010,6006,32,1234,1392
TheMefisto,99.09,37447,6005,371,3361,2683
NeGaTiVeMinD,99.12,62125,6005,179,1053,385
takeki3gou,98.85,98633,6005,373,1037,342
Neutron Star,98.58,73480,6004,508,3974,670
Spicy Salsa,99.48,45417,6004,121,531,525
Pluisje,99.05,27516,6004,179,2006,1537
xRow3,98.8,79888,6002,69,765,975
Shidek,99.28,58902,6002,187,1118,1314
tommy0519,97.64,27969,6002,7,388,456
Whathaveyougot,99.37,60358,6001,47,395,76
Witch,98.61,60053,6001,42,767,349
D4rkr4i,99.16,27309,6000,236,745,780
- Pon -,98.75,31676,6000,20,261,432
Giru-,98.64,33069,5999,44,612,1578
ndle,98.28,36011,5998,176,274,63
AEIM,98.86,34095,5998,128,1416,984
-Illya-,98.98,24294,5997,13,239,561
proFiCiENT,98.48,30389,5996,6,516,327
Kooleyy,99.48,35154,5995,414,766,1516
-AIAI-,98.95,111619,5994,411,2839,989
burntcedar13,98.49,128293,5994,65,718,1272
SeventhEdeN,98.53,71799,5994,95,2137,1105
TehDragonGuy,98.76,49958,5993,120,696,1115
-Dani-,97.71,44954,5992,49,476,347
Nemuidesu,99.3,26886,5991,627,1857,1335
PantyhoseFetish,99.23,66457,5990,832,1565,341
Clem,99.06,99250,5990,59,896,1156
eok9988,99.19,90778,5989,355,1377,672
kyu-,98.22,44663,5989,5,428,562
EvilNieA,98.32,45069,5989,23,360,1348
szczvr,98.72,50563,5988,65,791,498
xiaoteddy,98.88,55126,5988,35,599,208
Taeyang,98.86,110530,6002,355,3685,1520
Barbex,96.25,87749,6002,18,747,705
[Nii-san],99.07,39967,6001,27,517,432
Rashomon,99.17,28883,6001,23,573,960
